0.000000	0.000000
0.000050	0.010000
0.000200	0.020000
0.000450	0.030000
0.000800	0.040000
0.001250	0.050000
0.001799	0.060000
0.002448	0.070000
0.003197	0.080000
0.004046	0.090000
0.004993	0.100000
0.006040	0.110000
0.007186	0.120000
0.008430	0.130000
0.009774	0.140000
0.011215	0.150000
0.012755	0.160000
0.014393	0.170000
0.016128	0.180000
0.017961	0.190000
0.019891	0.200000
0.021917	0.210000
0.024040	0.220000
0.026259	0.230000
0.028574	0.240000
0.030984	0.250000
0.033489	0.260000
0.036088	0.270000
0.038781	0.280000
0.041568	0.290000
0.044449	0.300000
0.047421	0.310000
0.050487	0.320000
0.053643	0.330000
0.056891	0.340000
0.060230	0.350000
0.063658	0.360000
0.067177	0.370000
0.070784	0.380000
0.074479	0.390000
0.078262	0.400000
0.082133	0.410000
0.086089	0.420000
0.090132	0.430000
0.094259	0.440000
0.098471	0.450000
0.102767	0.460000
0.107146	0.470000
0.111607	0.480000
0.116150	0.490000
0.120773	0.500000
0.125477	0.510000
0.130260	0.520000
0.135121	0.530000
0.140060	0.540000
0.145075	0.550000
0.150167	0.560000
0.155334	0.570000
0.160575	0.580000
0.165889	0.590000
0.171276	0.600000
0.176734	0.610000
0.182263	0.620000
0.187862	0.630000
0.193530	0.640000
0.199265	0.650000
0.205067	0.660000
0.210935	0.670000
0.216868	0.680000
0.222865	0.690000
0.228925	0.700000
0.235046	0.710000
0.241229	0.720000
0.247471	0.730000
0.253771	0.740000
0.260130	0.750000
0.266545	0.760000
0.273015	0.770000
0.279540	0.780000
0.286117	0.790000
0.292747	0.800000
0.299428	0.810000
0.306159	0.820000
0.312938	0.830000
0.319765	0.840000
0.326638	0.850000
0.333556	0.860000
0.340518	0.870000
0.347522	0.880000
0.354569	0.890000
0.361655	0.900000
0.368780	0.910000
0.375943	0.920000
0.383143	0.930000
0.390378	0.940000
0.397647	0.950000
0.404949	0.960000
0.412282	0.970000
0.419645	0.980000
0.427037	0.990000
0.434457	1.000000
0.441903	1.010000
0.449373	1.020000
0.456868	1.030000
0.464384	1.040000
0.471922	1.050000
0.479479	1.060000
0.487054	1.070000
0.494646	1.080000
0.502253	1.090000
0.509875	1.100000
0.517509	1.110000
0.525155	1.120000
0.532811	1.130000
0.540475	1.140000
0.548146	1.150000
0.555824	1.160000
0.563505	1.170000
0.571190	1.180000
0.578876	1.190000
0.586562	1.200000
0.594247	1.210000
0.601929	1.220000
0.609607	1.230000
0.617279	1.240000
0.624944	1.250000
0.632601	1.260000
0.640248	1.270000
0.647884	1.280000
0.655507	1.290000
0.663115	1.300000
0.670708	1.310000
0.678284	1.320000
0.685841	1.330000
0.693378	1.340000
0.700894	1.350000
0.708386	1.360000
0.715854	1.370000
0.723297	1.380000
0.730712	1.390000
0.738098	1.400000
0.745454	1.410000
0.752778	1.420000
0.760070	1.430000
0.767326	1.440000
0.774547	1.450000
0.781730	1.460000
0.788873	1.470000
0.795977	1.480000
0.803039	1.490000
0.810057	1.500000
0.817031	1.510000
0.823958	1.520000
0.830838	1.530000
0.837668	1.540000
0.844448	1.550000
0.851177	1.560000
0.857851	1.570000
0.864471	1.580000
0.871035	1.590000
0.877541	1.600000
0.883988	1.610000
